date,occupation,state,state_name,vacancies
2025-02-01,"Database and Systems Administrators, and ICT Security Specialists",WA,Western Australia,47.33
2025-03-01,"Database and Systems Administrators, and ICT Security Specialists",WA,Western Australia,52.33
2025-04-01,"Database and Systems Administrators, and ICT Security Specialists",WA,Western Australia,51.33
2025-05-01,"Database and Systems Administrators, and ICT Security Specialists",WA,Western Australia,46.0
2025-06-01,"Database and Systems Administrators, and ICT Security Specialists",WA,Western Australia,45.0
2025-07-01,"Database and Systems Administrators, and ICT Security Specialists",WA,Western Australia,50.0
2025-08-01,"Database and Systems Administrators, and ICT Security Specialists",WA,Western Australia,47.33
2025-09-01,"Database and Systems Administrators, and ICT Security Specialists",WA,Western Australia,52.33
2025-10-01,"Database and Systems Administrators, and ICT Security Specialists",WA,Western Australia,51.67
2025-11-01,"Database and Systems Administrators, and ICT Security Specialists",WA,Western Australia,56.33
2025-12-01,"Database and Systems Administrators, and ICT Security Specialists",WA,Western Australia,44.67
2026-01-01,"Database and Systems Administrators, and ICT Security Specialists",WA,Western Australia,45.0
2026-02-01,"Database and Systems Administrators, and ICT Security Specialists",WA,Western Australia,44.0
2026-03-01,"Database and Systems Administrators, and ICT Security Specialists",WA,Western Australia,59.0
2006-03-01,ICT Support and Test Engineers,WA,Western Australia,51.63
2006-04-01,ICT Support and Test Engineers,WA,Western Australia,52.68
2006-05-01,ICT Support and Test Engineers,WA,Western Australia,57.44
2006-06-01,ICT Support and Test Engineers,WA,Western Australia,59.35
2006-07-01,ICT Support and Test Engineers,WA,Western Australia,67.61
2006-08-01,ICT Support and Test Engineers,WA,Western Australia,66.54
2006-09-01,ICT Support and Test Engineers,WA,Western Australia,59.92
2006-10-01,ICT Support and Test Engineers,WA,Western Australia,52.94
2006-11-01,ICT Support and Test Engineers,WA,Western Australia,49.39
2006-12-01,ICT Support and Test Engineers,WA,Western Australia,46.36
2007-01-01,ICT Support and Test Engineers,WA,Western Australia,44.72
2007-02-01,ICT Support and Test Engineers,WA,Western Australia,43.08
2007-03-01,ICT Support and Test Engineers,WA,Western Australia,53.63
2007-04-01,ICT Support and Test Engineers,WA,Western Australia,56.34
2007-05-01,ICT Support and Test Engineers,WA,Western Australia,67.77
2007-06-01,ICT Support and Test Engineers,WA,Western Australia,76.06
2007-07-01,ICT Support and Test Engineers,WA,Western Australia,79.8
2007-08-01,ICT Support and Test Engineers,WA,Western Australia,74.56
2007-09-01,ICT Support and Test Engineers,WA,Western Australia,65.89
2007-10-01,ICT Support and Test Engineers,WA,Western Australia,69.13
2007-11-01,ICT Support and Test Engineers,WA,Western Australia,71.11
2007-12-01,ICT Support and Test Engineers,WA,Western Australia,74.46
2008-01-01,ICT Support and Test Engineers,WA,Western Australia,79.68
2008-02-01,ICT Support and Test Engineers,WA,Western Australia,91.9
2008-03-01,ICT Support and Test Engineers,WA,Western Australia,92.9
2008-04-01,ICT Support and Test Engineers,WA,Western Australia,88.73
2008-05-01,ICT Support and Test Engineers,WA,Western Australia,80.96
2008-06-01,ICT Support and Test Engineers,WA,Western Australia,78.46
2008-07-01,ICT Support and Test Engineers,WA,Western Australia,91.51
2008-08-01,ICT Support and Test Engineers,WA,Western Australia,88.53
2008-09-01,ICT Support and Test Engineers,WA,Western Australia,89.3
2008-10-01,ICT Support and Test Engineers,WA,Western Australia,83.3
2008-11-01,ICT Support and Test Engineers,WA,Western Australia,80.13
2008-12-01,ICT Support and Test Engineers,WA,Western Australia,70.44
2009-01-01,ICT Support and Test Engineers,WA,Western Australia,55.7
2009-02-01,ICT Support and Test Engineers,WA,Western Australia,48.91
2009-03-01,ICT Support and Test Engineers,WA,Western Australia,46.84
2009-04-01,ICT Support and Test Engineers,WA,Western Australia,37.65
2009-05-01,ICT Support and Test Engineers,WA,Western Australia,31.17
2009-06-01,ICT Support and Test Engineers,WA,Western Australia,34.41
2009-07-01,ICT Support and Test Engineers,WA,Western Australia,35.48
2009-08-01,ICT Support and Test Engineers,WA,Western Australia,41.15
2009-09-01,ICT Support and Test Engineers,WA,Western Australia,38.55
2009-10-01,ICT Support and Test Engineers,WA,Western Australia,42.88
2009-11-01,ICT Support and Test Engineers,WA,Western Australia,38.22
2009-12-01,ICT Support and Test Engineers,WA,Western Australia,36.96
2010-01-01,ICT Support and Test Engineers,WA,Western Australia,42.65
2010-02-01,ICT Support and Test Engineers,WA,Western Australia,50.7
2010-03-01,ICT Support and Test Engineers,WA,Western Australia,57.98
2010-04-01,ICT Support and Test Engineers,WA,Western Australia,54.53
2010-05-01,ICT Support and Test Engineers,WA,Western Australia,50.86
2010-06-01,ICT Support and Test Engineers,WA,Western Australia,47.81
2010-07-01,ICT Support and Test Engineers,WA,Western Australia,59.55
2010-08-01,ICT Support and Test Engineers,WA,Western Australia,61.93
2010-09-01,ICT Support and Test Engineers,WA,Western Australia,61.65
2010-10-01,ICT Support and Test Engineers,WA,Western Australia,51.36
2010-11-01,ICT Support and Test Engineers,WA,Western Australia,50.39
2010-12-01,ICT Support and Test Engineers,WA,Western Australia,39.93
2011-01-01,ICT Support and Test Engineers,WA,Western Australia,33.93
2011-02-01,ICT Support and Test Engineers,WA,Western Australia,35.19
2011-03-01,ICT Support and Test Engineers,WA,Western Australia,43.91
2011-04-01,ICT Support and Test Engineers,WA,Western Australia,45.15
2011-05-01,ICT Support and Test Engineers,WA,Western Australia,44.43
2011-06-01,ICT Support and Test Engineers,WA,Western Australia,46.15
2011-07-01,ICT Support and Test Engineers,WA,Western Australia,49.98
2011-08-01,ICT Support and Test Engineers,WA,Western Australia,55.36
2011-09-01,ICT Support and Test Engineers,WA,Western Australia,55.77
2011-10-01,ICT Support and Test Engineers,WA,Western Australia,53.67
2011-11-01,ICT Support and Test Engineers,WA,Western Australia,49.36
2011-12-01,ICT Support and Test Engineers,WA,Western Australia,44.88
2012-01-01,ICT Support and Test Engineers,WA,Western Australia,41.84
2012-02-01,ICT Support and Test Engineers,WA,Western Australia,38.74
2012-03-01,ICT Support and Test Engineers,WA,Western Australia,43.12
2012-04-01,ICT Support and Test Engineers,WA,Western Australia,51.43
2012-05-01,ICT Support and Test Engineers,WA,Western Australia,52.5
2012-06-01,ICT Support and Test Engineers,WA,Western Australia,46.76
2012-07-01,ICT Support and Test Engineers,WA,Western Australia,43.07
2012-08-01,ICT Support and Test Engineers,WA,Western Australia,41.0
2012-09-01,ICT Support and Test Engineers,WA,Western Australia,44.33
2012-10-01,ICT Support and Test Engineers,WA,Western Australia,47.33
2012-11-01,ICT Support and Test Engineers,WA,Western Australia,43.33
2012-12-01,ICT Support and Test Engineers,WA,Western Australia,36.0
2013-01-01,ICT Support and Test Engineers,WA,Western Australia,30.67
2013-02-01,ICT Support and Test Engineers,WA,Western Australia,36.0
2013-03-01,ICT Support and Test Engineers,WA,Western Australia,44.67
2013-04-01,ICT Support and Test Engineers,WA,Western Australia,40.0
2013-05-01,ICT Support and Test Engineers,WA,Western Australia,38.33
2013-06-01,ICT Support and Test Engineers,WA,Western Australia,30.0
2013-07-01,ICT Support and Test Engineers,WA,Western Australia,28.33
2013-08-01,ICT Support and Test Engineers,WA,Western Australia,25.67
2013-09-01,ICT Support and Test Engineers,WA,Western Australia,30.0
2013-10-01,ICT Support and Test Engineers,WA,Western Australia,27.0
2013-11-01,ICT Support and Test Engineers,WA,Western Australia,20.33
2013-12-01,ICT Support and Test Engineers,WA,Western Australia,12.0
2014-01-01,ICT Support and Test Engineers,WA,Western Australia,19.0
2014-02-01,ICT Support and Test Engineers,WA,Western Australia,26.67
2014-03-01,ICT Support and Test Engineers,WA,Western Australia,31.67
2014-04-01,ICT Support and Test Engineers,WA,Western Australia,29.0
2014-05-01,ICT Support and Test Engineers,WA,Western Australia,27.0
2014-06-01,ICT Support and Test Engineers,WA,Western Australia,27.33
2014-07-01,ICT Support and Test Engineers,WA,Western Australia,26.0
2014-08-01,ICT Support and Test Engineers,WA,Western Australia,22.67
2014-09-01,ICT Support and Test Engineers,WA,Western Australia,24.33
2014-10-01,ICT Support and Test Engineers,WA,Western Australia,23.0
2014-11-01,ICT Support and Test Engineers,WA,Western Australia,24.0
2014-12-01,ICT Support and Test Engineers,WA,Western Australia,22.67
2015-01-01,ICT Support and Test Engineers,WA,Western Australia,27.33
2015-02-01,ICT Support and Test Engineers,WA,Western Australia,32.33
2015-03-01,ICT Support and Test Engineers,WA,Western Australia,34.0
2015-04-01,ICT Support and Test Engineers,WA,Western Australia,33.67
2015-05-01,ICT Support and Test Engineers,WA,Western Australia,37.0
2015-06-01,ICT Support and Test Engineers,WA,Western Australia,39.67
2015-07-01,ICT Support and Test Engineers,WA,Western Australia,43.67
2015-08-01,ICT Support and Test Engineers,WA,Western Australia,38.0
2015-09-01,ICT Support and Test Engineers,WA,Western Australia,33.33
2015-10-01,ICT Support and Test Engineers,WA,Western Australia,27.0
2015-11-01,ICT Support and Test Engineers,WA,Western Australia,22.67
2015-12-01,ICT Support and Test Engineers,WA,Western Australia,22.67
2016-01-01,ICT Support and Test Engineers,WA,Western Australia,22.33
2016-02-01,ICT Support and Test Engineers,WA,Western Australia,25.0
2016-03-01,ICT Support and Test Engineers,WA,Western Australia,26.67
2016-04-01,ICT Support and Test Engineers,WA,Western Australia,26.67
2016-05-01,ICT Support and Test Engineers,WA,Western Australia,30.33
2016-06-01,ICT Support and Test Engineers,WA,Western Australia,25.0
2016-07-01,ICT Support and Test Engineers,WA,Western Australia,22.0
2016-08-01,ICT Support and Test Engineers,WA,Western Australia,14.33
